"","left","right","up","down","id","is_train","is_vertical","mosaic_id","n_images"
"302","5b0dc2a3ca","978ae7ff61","7784c83371","","79e870db52",1,0,4,93
"303","","c1b12c9cbe","","61d15e4861","bf5f0e482c",1,0,4,93
"304","","4e516a255d","bf5f0e482c","961c64fe51","61d15e4861",1,0,4,93
"305","","27dc4eed59","61d15e4861","fcdf222153","961c64fe51",1,0,4,93
"306","","7ebbf0b3dc","fcdf222153","c9ff0d072b","201c2f346a",1,0,4,93
"307","","8ce1df1a6a","201c2f346a","","c9ff0d072b",1,0,4,93
"308","bf5f0e482c","64dba827d6","","4e516a255d","c1b12c9cbe",1,0,4,93
"309","61d15e4861","35856d2bdf","c1b12c9cbe","27dc4eed59","4e516a255d",1,0,4,93
"310","961c64fe51","b94052b389","4e516a255d","c999ea6eb4","27dc4eed59",1,0,4,93
"311","201c2f346a","f68b35ebd2","c999ea6eb4","8ce1df1a6a","7ebbf0b3dc",1,0,4,93
"312","c9ff0d072b","d8ea97b26c","7ebbf0b3dc","","8ce1df1a6a",1,0,4,93
"313","c1b12c9cbe","0514122b6e","","35856d2bdf","64dba827d6",1,0,4,93
"314","4e516a255d","42074c0725","64dba827d6","b94052b389","35856d2bdf",1,0,4,93
"315","27dc4eed59","4c4d0194fc","35856d2bdf","b969a65d69","b94052b389",1,0,4,93
"316","7ebbf0b3dc","68d00224e0","b969a65d69","d8ea97b26c","f68b35ebd2",1,0,4,93
"317","8ce1df1a6a","7562462083","f68b35ebd2","","d8ea97b26c",1,0,4,93
"318","64dba827d6","842cd34527","","42074c0725","0514122b6e",1,0,4,93
"319","35856d2bdf","45180088a6","0514122b6e","4c4d0194fc","42074c0725",1,0,4,93
"320","b94052b389","20b784c31b","42074c0725","58edb9b58c","4c4d0194fc",1,0,4,93
"321","f68b35ebd2","14c7a48dad","58edb9b58c","7562462083","68d00224e0",1,0,4,93
"322","d8ea97b26c","7c4874f691","68d00224e0","","7562462083",1,0,4,93
"323","42074c0725","751a212e82","842cd34527","20b784c31b","45180088a6",1,0,4,93
"324","4c4d0194fc","a1196a546e","45180088a6","ce96b58bee","20b784c31b",1,0,4,93
"325","68d00224e0","5256861a31","ce96b58bee","7c4874f691","14c7a48dad",1,0,4,93
"326","7562462083","bfd7a73deb","14c7a48dad","","7c4874f691",1,0,4,93
"327","842cd34527","06a79609c9","","751a212e82","f43882a92c",1,0,4,93
"328","45180088a6","021494f3aa","f43882a92c","a1196a546e","751a212e82",1,0,4,93
"329","20b784c31b","5ba442f1cf","751a212e82","2da8adf16a","a1196a546e",1,0,4,93
"330","14c7a48dad","addbeb160c","2da8adf16a","bfd7a73deb","5256861a31",1,0,4,93
"331","7c4874f691","0ee6773a65","5256861a31","","bfd7a73deb",1,0,4,93
"332","f43882a92c","25d24d4554","","021494f3aa","06a79609c9",1,0,4,93
"333","751a212e82","c6b59300c7","06a79609c9","5ba442f1cf","021494f3aa",1,0,4,93
"334","a1196a546e","f33da3a50f","021494f3aa","1b818ee74a","5ba442f1cf",1,0,4,93
"335","5256861a31","ee5c6d6639","1b818ee74a","0ee6773a65","addbeb160c",1,0,4,93
"336","bfd7a73deb","22ca08b636","addbeb160c","","0ee6773a65",1,0,4,93
"337","021494f3aa","8f29c5d348","25d24d4554","f33da3a50f","c6b59300c7",1,0,4,93
"338","5ba442f1cf","64e050f295","c6b59300c7","6092afaec7","f33da3a50f",1,0,4,93
"339","addbeb160c","feb2c6a00c","6092afaec7","22ca08b636","ee5c6d6639",1,0,4,93
"340","0ee6773a65","4995af5fe3","ee5c6d6639","","22ca08b636",1,0,4,93
"341","c6b59300c7","8c14de9fb8","25e2f2418c","64e050f295","8f29c5d348",1,0,4,93
"342","f33da3a50f","73eb023f31","8f29c5d348","71d34fc906","64e050f295",1,0,4,93
"343","ee5c6d6639","389ceae5ba","71d34fc906","4995af5fe3","feb2c6a00c",1,0,4,93
"344","22ca08b636","968c87dbe9","feb2c6a00c","","4995af5fe3",1,0,4,93
"345","25e2f2418c","d6ddf45bf5","","8c14de9fb8","6c5b8b3950",1,0,4,93
"346","8f29c5d348","5a7566a915","6c5b8b3950","73eb023f31","8c14de9fb8",1,0,4,93
"347","64e050f295","","8c14de9fb8","50fa8bbc7e","73eb023f31",1,0,4,93
"348","feb2c6a00c","817dc95214","50fa8bbc7e","968c87dbe9","389ceae5ba",1,0,4,93
"349","4995af5fe3","26000ba320","389ceae5ba","","968c87dbe9",1,0,4,93
"350","389ceae5ba","0176d2ace5","389e82d252","26000ba320","817dc95214",1,0,4,93
"351","968c87dbe9","5b0dc2a3ca","817dc95214","","26000ba320",1,0,4,93
"352","5a7566a915","b0a18e86c7","3614095a0e","d27b85e7c0","8bf21420ad",1,0,4,93
"353","","0bf3bff34d","8bf21420ad","77f0e55398","d27b85e7c0",1,0,4,93
"354","817dc95214","7784c83371","77f0e55398","5b0dc2a3ca","0176d2ace5",1,0,4,93
"355","26000ba320","79e870db52","0176d2ace5","","5b0dc2a3ca",1,0,4,93
"356","1b2c24dfdb","6fe9bc9132","","da84ed2423","95e69499a8",1,0,4,93
"357","b0a18e86c7","79a4692349","95e69499a8","5394f6a4e9","da84ed2423",1,0,4,93
"358","0bf3bff34d","03ae7e298c","da84ed2423","db275a11fb","5394f6a4e9",1,0,4,93
"359","7784c83371","cae81d44d2","db275a11fb","978ae7ff61","e19316acc4",1,0,4,93
"360","79e870db52","0505759310","e19316acc4","","978ae7ff61",1,0,4,93
"361","0514122b6e","f43882a92c","","45180088a6","842cd34527",1,0,4,93
"362","06a79609c9","25e2f2418c","","c6b59300c7","25d24d4554",1,0,4,93
"363","25d24d4554","6c5b8b3950","","8f29c5d348","25e2f2418c",1,0,4,93
"364","6c5b8b3950","3614095a0e","","5a7566a915","d6ddf45bf5",1,0,4,93
"365","d6ddf45bf5","1b2c24dfdb","","8bf21420ad","3614095a0e",1,0,4,93
"366","95e69499a8","307d14d721","","79a4692349","6fe9bc9132",1,0,4,93
"367","6fe9bc9132","","","6b06770322","307d14d721",1,0,4,93
"368","8c14de9fb8","8bf21420ad","d6ddf45bf5","","5a7566a915",1,0,4,93
"369","da84ed2423","6b06770322","6fe9bc9132","03ae7e298c","79a4692349",1,0,4,93
"370","79a4692349","","307d14d721","97cef77fa4","6b06770322",1,0,4,93
"371","5394f6a4e9","97cef77fa4","79a4692349","","03ae7e298c",1,0,4,93
"372","03ae7e298c","","6b06770322","bb68fcaaf1","97cef77fa4",1,0,4,93
"373","e19316acc4","90a3f2a030","","0505759310","cae81d44d2",1,0,4,93
"374","cae81d44d2","","bb68fcaaf1","","90a3f2a030",1,0,4,93
"375","978ae7ff61","","cae81d44d2","","0505759310",1,0,4,93
"376","","","97cef77fa4","90a3f2a030","bb68fcaaf1",1,0,4,93
"377","7b8b5a7bbc","6dc54e0021","dc690b4c89","17f6adbfed","40d01e18a0",1,1,5,90
"378","40d01e18a0","","","1ec750ee29","6dc54e0021",1,1,5,90
"379","d832b3d757","9c5567124a","","2eb194fca4","0fdbfa2f0d",1,1,5,90
"380","e0bc3d5a16","e2a70ffdf6","0fdbfa2f0d","dc690b4c89","2eb194fca4",1,1,5,90
"381","77abc5ed21","","2eb194fca4","40d01e18a0","dc690b4c89",1,1,5,90
"382","1cec04bb12","1ec750ee29","40d01e18a0","079629bc48","17f6adbfed",1,1,5,90
"383","8441ee9ffa","7fa98fc471","17f6adbfed","","079629bc48",1,1,5,90
"384","17f6adbfed","fb8b050b64","6dc54e0021","7fa98fc471","1ec750ee29",1,1,5,90
"385","079629bc48","b385f3a649","1ec750ee29","","7fa98fc471",1,1,5,90
"386","","ad34383074","","90113ed6bc","d0a8505343",1,1,5,90
"387","d0a8505343","5832fa2b13","","f6b8be7626","ad34383074",1,1,5,90
"388","ad34383074","271b964887","","8409fed45c","5832fa2b13",1,1,5,90
"389","5832fa2b13","d832b3d757","","aa5fbe402e","271b964887",1,1,5,90
"390","271b964887","0fdbfa2f0d","","e0bc3d5a16","d832b3d757",1,1,5,90
"391","0fdbfa2f0d","0690bc9579","","e2a70ffdf6","9c5567124a",1,1,5,90
"392","f6b8be7626","aa5fbe402e","5832fa2b13","f420886e62","8409fed45c",1,1,5,90
"393","8409fed45c","e0bc3d5a16","271b964887","3ed46948ce","aa5fbe402e",1,1,5,90
"394","aa5fbe402e","2eb194fca4","d832b3d757","77abc5ed21","e0bc3d5a16",1,1,5,90
"395","","c36ea2b661","90113ed6bc","","aaad317b50",1,1,5,90
"396","aaad317b50","f420886e62","f6b8be7626","9b450671aa","c36ea2b661",1,1,5,90
"397","c36ea2b661","3ed46948ce","8409fed45c","a317a82463","f420886e62",1,1,5,90
"398","f420886e62","77abc5ed21","aa5fbe402e","e54c815e85","3ed46948ce",1,1,5,90
"399","3ed46948ce","dc690b4c89","e0bc3d5a16","7b8b5a7bbc","77abc5ed21",1,1,5,90
"400","7fa98fc471","170791a419","fb8b050b64","","b385f3a649",1,1,5,90
"401","b385f3a649","5601022a4d","6b13e87edf","","170791a419",1,1,5,90
"402","170791a419","72e7f5a583","6d25e0f3a7","","5601022a4d",1,1,5,90
"403","5601022a4d","e369caf81e","2aa3aed6f0","","72e7f5a583",1,1,5,90
"404","1ec750ee29","6b13e87edf","","b385f3a649","fb8b050b64",1,1,5,90
"405","fb8b050b64","6d25e0f3a7","e735f7b212","170791a419","6b13e87edf",1,1,5,90
"406","6b13e87edf","2aa3aed6f0","24a902540b","5601022a4d","6d25e0f3a7",1,1,5,90
"407","2eb194fca4","6056e713c4","9c5567124a","","e2a70ffdf6",1,1,5,90
"408","9b450671aa","e54c815e85","f420886e62","735aa737ea","a317a82463",1,1,5,90
"409","c2849b2261","755ba63241","a317a82463","a8ebba8c1e","735aa737ea",1,1,5,90
"410","92e3428d1e","2e10314df1","735aa737ea","","a8ebba8c1e",1,1,5,90
"411","a317a82463","7b8b5a7bbc","3ed46948ce","755ba63241","e54c815e85",1,1,5,90
"412","735aa737ea","1cec04bb12","e54c815e85","2e10314df1","755ba63241",1,1,5,90
"413","a8ebba8c1e","8441ee9ffa","755ba63241","","2e10314df1",1,1,5,90
"414","","f6b8be7626","d0a8505343","aaad317b50","90113ed6bc",1,1,5,90
"415","90113ed6bc","8409fed45c","ad34383074","c36ea2b661","f6b8be7626",1,1,5,90
"416","","a317a82463","c36ea2b661","c2849b2261","9b450671aa",1,1,5,90
"417","a022b9c3ac","735aa737ea","9b450671aa","92e3428d1e","c2849b2261",1,1,5,90
"418","ac3e753207","a8ebba8c1e","c2849b2261","","92e3428d1e",1,1,5,90
"419","e54c815e85","40d01e18a0","77abc5ed21","1cec04bb12","7b8b5a7bbc",1,1,5,90
"420","755ba63241","17f6adbfed","7b8b5a7bbc","8441ee9ffa","1cec04bb12",1,1,5,90
"421","2e10314df1","079629bc48","1cec04bb12","","8441ee9ffa",1,1,5,90
"422","6056e713c4","2d069cef1f","ebbf3ea889","9003e2ecd0","e48ce37527",1,1,5,90
"423","883163a438","11a8397e82","e48ce37527","e735f7b212","9003e2ecd0",1,1,5,90
"424","","24a902540b","9003e2ecd0","6b13e87edf","e735f7b212",1,1,5,90
"425","e48ce37527","8e149fe591","","11a8397e82","2d069cef1f",1,1,5,90
"426","9003e2ecd0","a745ee2cf2","2d069cef1f","24a902540b","11a8397e82",1,1,5,90
"427","e735f7b212","038617ab0d","11a8397e82","6d25e0f3a7","24a902540b",1,1,5,90
"428","","48e7a5676b","","8e149fe591","a7b5999db2",1,1,5,90
"429","2d069cef1f","cb8a681027","a7b5999db2","a745ee2cf2","8e149fe591",1,1,5,90
"430","11a8397e82","b24d3673e1","8e149fe591","038617ab0d","a745ee2cf2",1,1,5,90
"431","24a902540b","a6625b8937","a745ee2cf2","2aa3aed6f0","038617ab0d",1,1,5,90
"432","6d25e0f3a7","0f9ca6c340","038617ab0d","72e7f5a583","2aa3aed6f0",1,1,5,90
"433","e2a70ffdf6","e48ce37527","0690bc9579","883163a438","6056e713c4",1,1,5,90
"434","","c2849b2261","","ac3e753207","a022b9c3ac",1,1,5,90
"435","","92e3428d1e","a022b9c3ac","","ac3e753207",1,1,5,90
"436","","9003e2ecd0","6056e713c4","","883163a438",1,1,5,90
"437","a745ee2cf2","11dce96954","cb8a681027","a6625b8937","b24d3673e1",1,1,5,90
"438","b24d3673e1","c5c4479af6","25bbbcd4a4","56ac5605d2","11dce96954",1,1,5,90
"439","038617ab0d","56ac5605d2","b24d3673e1","0f9ca6c340","a6625b8937",1,1,5,90
"440","a6625b8937","d49a9c4664","11dce96954","063cf2a23a","56ac5605d2",1,1,5,90
"441","9c5567124a","ebbf3ea889","","6056e713c4","0690bc9579",1,1,5,90
"442","a7b5999db2","cd8765b15a","","cb8a681027","48e7a5676b",1,1,5,90
"443","8e149fe591","25bbbcd4a4","48e7a5676b","b24d3673e1","cb8a681027",1,1,5,90
"444","2aa3aed6f0","063cf2a23a","a6625b8937","e369caf81e","0f9ca6c340",1,1,5,90
"445","72e7f5a583","1a14ae3468","0f9ca6c340","","e369caf81e",1,1,5,90
"446","48e7a5676b","514ece6215","","25bbbcd4a4","cd8765b15a",1,1,5,90
"447","cb8a681027","9ce4cbaefa","cd8765b15a","11dce96954","25bbbcd4a4",1,1,5,90
"448","0f9ca6c340","820c4570b1","56ac5605d2","1a14ae3468","063cf2a23a",1,1,5,90
"449","e369caf81e","b9f3886670","063cf2a23a","","1a14ae3468",1,1,5,90
"450","0690bc9579","","","e48ce37527","ebbf3ea889",1,1,5,90
"451","cd8765b15a","ec1d7d1ae1","","9ce4cbaefa","514ece6215",1,1,5,90
"452","25bbbcd4a4","607728ac81","514ece6215","c5c4479af6","9ce4cbaefa",1,1,5,90
"453","11dce96954","565f34a45e","9ce4cbaefa","d49a9c4664","c5c4479af6",1,1,5,90
"454","56ac5605d2","6b7f4a1a91","c5c4479af6","820c4570b1","d49a9c4664",1,1,5,90
"455","063cf2a23a","62a3c1e005","d49a9c4664","b9f3886670","820c4570b1",1,1,5,90
"456","1a14ae3468","74361fb662","820c4570b1","","b9f3886670",1,1,5,90
"457","9ce4cbaefa","b9e2f1d49a","ec1d7d1ae1","565f34a45e","607728ac81",1,1,5,90
"458","607728ac81","","","","b9e2f1d49a",1,1,5,90
"459","c5c4479af6","","607728ac81","6b7f4a1a91","565f34a45e",1,1,5,90
"460","514ece6215","","","607728ac81","ec1d7d1ae1",1,1,5,90
"461","d49a9c4664","b07d4da735","565f34a45e","62a3c1e005","6b7f4a1a91",1,1,5,90
"462","820c4570b1","60c70d9d2b","6b7f4a1a91","74361fb662","62a3c1e005",1,1,5,90
"463","b9f3886670","","62a3c1e005","","74361fb662",1,1,5,90
"464","62a3c1e005","9fa72ddc6a","b07d4da735","","60c70d9d2b",1,1,5,90
"465","60c70d9d2b","","","","9fa72ddc6a",1,1,5,90
"466","6b7f4a1a91","","","60c70d9d2b","b07d4da735",1,1,5,90
"467","","04234be388","cb9c3597e8","","849881c690",1,1,6,86
"468","849881c690","b254feec1a","9156a46309","","04234be388",1,1,6,86
"469","04234be388","6d2b421f7a","5bb0ca2e6b","","b254feec1a",1,1,6,86
"470","","1300ce55c4","545b319e46","b095375d19","adc6e14121",1,1,6,86
"471","","0614cf0b6c","adc6e14121","5601dc4c6b","b095375d19",1,1,6,86
"472","","e09080ef49","b095375d19","69c4e1da35","5601dc4c6b",1,1,6,86
"473","","1c45ad9906","5601dc4c6b","cb9c3597e8","69c4e1da35",1,1,6,86
"474","","9156a46309","69c4e1da35","849881c690","cb9c3597e8",1,1,6,86
"475","545b319e46","bb09d123bc","","1300ce55c4","b6d738b57b",1,1,6,86
"476","adc6e14121","1b346bfba2","b6d738b57b","0614cf0b6c","1300ce55c4",1,1,6,86
"477","b095375d19","3fefb4fa2d","1300ce55c4","e09080ef49","0614cf0b6c",1,1,6,86
"478","5601dc4c6b","e8bec3476b","0614cf0b6c","1c45ad9906","e09080ef49",1,1,6,86
"479","69c4e1da35","ac26936da7","e09080ef49","9156a46309","1c45ad9906",1,1,6,86
"480","cb9c3597e8","5bb0ca2e6b","1c45ad9906","04234be388","9156a46309",1,1,6,86
"481","1300ce55c4","2a9ff688e3","bb09d123bc","3fefb4fa2d","1b346bfba2",1,1,6,86
"482","0614cf0b6c","4b4ce588a9","1b346bfba2","e8bec3476b","3fefb4fa2d",1,1,6,86
"483","e09080ef49","d6b36a5082","3fefb4fa2d","ac26936da7","e8bec3476b",1,1,6,86
"484","1c45ad9906","239b0528cf","e8bec3476b","5bb0ca2e6b","ac26936da7",1,1,6,86
"485","9156a46309","1eaf42beee","ac26936da7","b254feec1a","5bb0ca2e6b",1,1,6,86
"486","","b6d738b57b","","adc6e14121","545b319e46",1,1,6,86
"487","b6d738b57b","2a091413ea","","1b346bfba2","bb09d123bc",1,1,6,86
"488","bb09d123bc","0f7302ad43","","2a9ff688e3","2a091413ea",1,1,6,86
"489","1b346bfba2","3e8651d250","2a091413ea","4b4ce588a9","2a9ff688e3",1,1,6,86
"490","e8bec3476b","dbe799dc2b","4b4ce588a9","239b0528cf","d6b36a5082",1,1,6,86
"491","d6b36a5082","e6d58ad89b","0621ebf7b5","a2530b4c45","dbe799dc2b",1,1,6,86
"492","ac26936da7","a2530b4c45","d6b36a5082","1eaf42beee","239b0528cf",1,1,6,86
"493","239b0528cf","ed3d64a782","dbe799dc2b","f970a44702","a2530b4c45",1,1,6,86
"494","a2530b4c45","a6a568e5de","e6d58ad89b","e4f2783759","ed3d64a782",1,1,6,86
"495","5bb0ca2e6b","f970a44702","239b0528cf","6d2b421f7a","1eaf42beee",1,1,6,86
"496","3fefb4fa2d","0621ebf7b5","2a9ff688e3","d6b36a5082","4b4ce588a9",1,1,6,86
"497","b254feec1a","53f7dc0824","1eaf42beee","","6d2b421f7a",1,1,6,86
"498","2a091413ea","56d842da83","","3e8651d250","0f7302ad43",1,1,6,86
"499","2a9ff688e3","7b49a01666","0f7302ad43","0621ebf7b5","3e8651d250",1,1,6,86
"500","4b4ce588a9","2626cc9b47","3e8651d250","dbe799dc2b","0621ebf7b5",1,1,6,86
"501","1eaf42beee","e4f2783759","a2530b4c45","53f7dc0824","f970a44702",1,1,6,86
"502","6d2b421f7a","9833bfe671","f970a44702","","53f7dc0824",1,1,6,86
"503","0f7302ad43","b413657974","","7b49a01666","56d842da83",1,1,6,86
"504","3e8651d250","","56d842da83","2626cc9b47","7b49a01666",1,1,6,86
"505","0621ebf7b5","09b9330300","7b49a01666","e6d58ad89b","2626cc9b47",1,1,6,86
"506","dbe799dc2b","4f79ec0ba8","2626cc9b47","ed3d64a782","e6d58ad89b",1,1,6,86
"507","f970a44702","9f56da8998","ed3d64a782","9833bfe671","e4f2783759",1,1,6,86
"508","53f7dc0824","bd1131dcdc","e4f2783759","","9833bfe671",1,1,6,86
"509","56d842da83","","","","b413657974",1,1,6,86
"510","e6d58ad89b","f18d49b870","09b9330300","a6a568e5de","4f79ec0ba8",1,1,6,86
"511","9833bfe671","50e3e10afc","9f56da8998","","bd1131dcdc",1,1,6,86
"512","bd1131dcdc","56d025f76c","ddaf8d7cf3","","50e3e10afc",1,1,6,86
"513","50e3e10afc","bfbc7fe76d","cd81de3128","","56d025f76c",1,1,6,86
"514","56d025f76c","c005e0beae","","","bfbc7fe76d",1,1,6,86
"515","2626cc9b47","eb342b28ff","","4f79ec0ba8","09b9330300",1,1,6,86
"516","ed3d64a782","b5a137afa4","4f79ec0ba8","9f56da8998","a6a568e5de",1,1,6,86
"517","e4f2783759","ddaf8d7cf3","a6a568e5de","bd1131dcdc","9f56da8998",1,1,6,86
"518","","929322a227","","eb342b28ff","d0cba16846",1,1,6,86
"519","09b9330300","","d0cba16846","f18d49b870","eb342b28ff",1,1,6,86
"520","4f79ec0ba8","addf8411a1","eb342b28ff","b5a137afa4","f18d49b870",1,1,6,86
"521","a6a568e5de","20933fcee0","f18d49b870","ddaf8d7cf3","b5a137afa4",1,1,6,86
"522","9f56da8998","cd81de3128","b5a137afa4","50e3e10afc","ddaf8d7cf3",1,1,6,86
"523","f18d49b870","f62d2298d6","","20933fcee0","addf8411a1",1,1,6,86
"524","b5a137afa4","9d23bc70b8","addf8411a1","cd81de3128","20933fcee0",1,1,6,86
"525","ddaf8d7cf3","","20933fcee0","56d025f76c","cd81de3128",1,1,6,86
"526","d0cba16846","2265a9bb97","530f759c6f","","929322a227",1,1,6,86
"527","929322a227","a783bd82c5","9923de1c7f","bec8f132d0","2265a9bb97",1,1,6,86
"528","2265a9bb97","a6e085d8e0","3d8e486c58","bd89b15cba","a783bd82c5",1,1,6,86
"529","a783bd82c5","55461699f5","15db56acd5","f8e3b0b7c6","a6e085d8e0",1,1,6,86
"530","a6e085d8e0","","e66b084eba","25adecfb8a","55461699f5",1,1,6,86
"531","20933fcee0","dbd762aa71","f62d2298d6","","9d23bc70b8",1,1,6,86
"532","9d23bc70b8","f4341b924b","12c17cee12","5eb8ee3c04","dbd762aa71",1,1,6,86
"533","dbd762aa71","08b117294d","b4e61836df","ce5b9c1de1","f4341b924b",1,1,6,86
"534","f4341b924b","","dbec5c6e98","3eabf280ed","08b117294d",1,1,6,86
"535","","9923de1c7f","","929322a227","530f759c6f",1,1,6,86
"536","530f759c6f","3d8e486c58","","2265a9bb97","9923de1c7f",1,1,6,86
"537","","bd89b15cba","2265a9bb97","f62d2298d6","bec8f132d0",1,1,6,86
"538","addf8411a1","12c17cee12","bec8f132d0","9d23bc70b8","f62d2298d6",1,1,6,86
"539","9923de1c7f","15db56acd5","","a783bd82c5","3d8e486c58",1,1,6,86
"540","bec8f132d0","f8e3b0b7c6","a783bd82c5","12c17cee12","bd89b15cba",1,1,6,86
"541","f62d2298d6","b4e61836df","bd89b15cba","dbd762aa71","12c17cee12",1,1,6,86
"542","","ce5b9c1de1","dbd762aa71","c005e0beae","5eb8ee3c04",1,1,6,86
"543","bfbc7fe76d","f121c06f1f","5eb8ee3c04","","c005e0beae",1,1,6,86
"544","3d8e486c58","e66b084eba","","a6e085d8e0","15db56acd5",1,1,6,86
"545","bd89b15cba","25adecfb8a","a6e085d8e0","b4e61836df","f8e3b0b7c6",1,1,6,86
"546","12c17cee12","dbec5c6e98","f8e3b0b7c6","f4341b924b","b4e61836df",1,1,6,86
"547","5eb8ee3c04","3eabf280ed","f4341b924b","f121c06f1f","ce5b9c1de1",1,1,6,86
"548","c005e0beae","","ce5b9c1de1","","f121c06f1f",1,1,6,86
"549","15db56acd5","","","55461699f5","e66b084eba",1,1,6,86
"550","f8e3b0b7c6","","55461699f5","dbec5c6e98","25adecfb8a",1,1,6,86
"551","b4e61836df","","25adecfb8a","08b117294d","dbec5c6e98",1,1,6,86
"552","ce5b9c1de1","","08b117294d","","3eabf280ed",1,1,6,86
"553","26c4ff2238","5f405e1970","04c1375204","1c9a942d22","a5c6cde207",1,1,7,86
"554","9cbca0af7a","6acd09c3a1","","6817f42eba","c8bd99cbb0",1,1,7,86
"555","7463d7da9a","51ad12b135","c8bd99cbb0","9d5d4bf0f1","6817f42eba",1,1,7,86
"556","ffd071d826","7b5d5d40fe","6817f42eba","04c1375204","9d5d4bf0f1",1,1,7,86
"557","f4784e4f1f","ba3558504f","9d5d4bf0f1","a5c6cde207","04c1375204",1,1,7,86
"558","d4c21d0aa2","4e10dfcd54","a5c6cde207","d5f7d673f3","1c9a942d22",1,1,7,86
"559","988f29b4c1","59d34c582c","1c9a942d22","","d5f7d673f3",1,1,7,86
"560","","832c709b04","","dfdb8d4571","f17a840281",1,1,7,86
"561","f17a840281","355a7edcb8","","416a425526","832c709b04",1,1,7,86
"562","832c709b04","9e45e84bac","","ae14c389bf","355a7edcb8",1,1,7,86
"563","355a7edcb8","9cbca0af7a","","b6274f23a3","9e45e84bac",1,1,7,86
"564","9e45e84bac","c8bd99cbb0","","7463d7da9a","9cbca0af7a",1,1,7,86
"565","c8bd99cbb0","","","51ad12b135","6acd09c3a1",1,1,7,86
"566","04c1375204","f448b518f6","7b5d5d40fe","5f405e1970","ba3558504f",1,1,7,86
"567","ba3558504f","69ac72804f","753371cca5","8851e4f0b2","f448b518f6",1,1,7,86
"568","dfdb8d4571","ae14c389bf","832c709b04","690fab72e2","416a425526",1,1,7,86
"569","8f64d370c5","41574b9d75","416a425526","9765869d24","690fab72e2",1,1,7,86
"570","e2070fdf67","7a0c21b0e4","690fab72e2","ad2fa649f7","9765869d24",1,1,7,86
"571","86f2cf093f","c02e3de473","9765869d24","a765cd6aab","ad2fa649f7",1,1,7,86
"572","18cf38b412","3a61ff125e","ad2fa649f7","1c093fde09","a765cd6aab",1,1,7,86
"573","cc6723c303","59519b78d2","a765cd6aab","","1c093fde09",1,1,7,86
"574","b6274f23a3","6817f42eba","9cbca0af7a","ffd071d826","7463d7da9a",1,1,7,86
"575","0e92422666","9d5d4bf0f1","7463d7da9a","f4784e4f1f","ffd071d826",1,1,7,86
"576","a9b099b251","04c1375204","ffd071d826","26c4ff2238","f4784e4f1f",1,1,7,86
"577","dab1938acb","a5c6cde207","f4784e4f1f","d4c21d0aa2","26c4ff2238",1,1,7,86
"578","45cabd3ca3","1c9a942d22","26c4ff2238","988f29b4c1","d4c21d0aa2",1,1,7,86
"579","ce4a1c6a57","d5f7d673f3","d4c21d0aa2","","988f29b4c1",1,1,7,86
"580","6817f42eba","9f2ffd1c09","6acd09c3a1","7b5d5d40fe","51ad12b135",1,1,7,86
"581","9d5d4bf0f1","753371cca5","51ad12b135","ba3558504f","7b5d5d40fe",1,1,7,86
"582","a5c6cde207","8851e4f0b2","ba3558504f","4e10dfcd54","5f405e1970",1,1,7,86
"583","1c9a942d22","52b11a66b7","5f405e1970","59d34c582c","4e10dfcd54",1,1,7,86
"584","d5f7d673f3","2cd315fb22","4e10dfcd54","","59d34c582c",1,1,7,86
"585","51ad12b135","55937bc991","","753371cca5","9f2ffd1c09",1,1,7,86
"586","7b5d5d40fe","fd98fc3bac","9f2ffd1c09","f448b518f6","753371cca5",1,1,7,86
"587","5f405e1970","e5d26987a9","f448b518f6","52b11a66b7","8851e4f0b2",1,1,7,86
"588","4e10dfcd54","933d90f822","8851e4f0b2","2cd315fb22","52b11a66b7",1,1,7,86
"589","59d34c582c","748fda4538","52b11a66b7","","2cd315fb22",1,1,7,86
"590","","416a425526","f17a840281","8f64d370c5","dfdb8d4571",1,1,7,86
"591","416a425526","b6274f23a3","355a7edcb8","41574b9d75","ae14c389bf",1,1,7,86
"592","ae14c389bf","7463d7da9a","9e45e84bac","0e92422666","b6274f23a3",1,1,7,86
"593","","690fab72e2","dfdb8d4571","e2070fdf67","8f64d370c5",1,1,7,86
"594","","9765869d24","8f64d370c5","86f2cf093f","e2070fdf67",1,1,7,86
"595","","ad2fa649f7","e2070fdf67","18cf38b412","86f2cf093f",1,1,7,86
"596","","a765cd6aab","86f2cf093f","cc6723c303","18cf38b412",1,1,7,86
"597","a765cd6aab","45cabd3ca3","c02e3de473","59519b78d2","3a61ff125e",1,1,7,86
"598","","1c093fde09","18cf38b412","","cc6723c303",1,1,7,86
"599","1c093fde09","ce4a1c6a57","3a61ff125e","","59519b78d2",1,1,7,86
"600","59519b78d2","988f29b4c1","45cabd3ca3","","ce4a1c6a57",1,1,7,86
"601","7a0c21b0e4","f4784e4f1f","0e92422666","dab1938acb","a9b099b251",1,1,7,86
"602","9f2ffd1c09","4c43b24562","939c88a964","fd98fc3bac","55937bc991",1,1,7,86
"603","55937bc991","254689666f","4a624a202b","73f53cd327","4c43b24562",1,1,7,86
"604","4c43b24562","2456901c98","46a12ca49e","9f07d6a050","254689666f",1,1,7,86
"605","2cd315fb22","a99b61c527","933d90f822","","748fda4538",1,1,7,86
"606","748fda4538","33c7f692a1","0b45bde756","","a99b61c527",1,1,7,86
